time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource,month,year,date
2019-08-02 12:03:27.001000+00:00,-7.2822,104.7907,49.0,6.9,mw,,23.0,2.839,0.76,us,us60004zhq,2024/12/17 04:45:42.720+00,"152 km SW of Labuan, Indonesia",earthquake,7.0,1.9,0.043,51.0,reviewed,us,us,8,2019,2019-08-02
1954-07-03 22:31:27.020000+00:00,-6.624,105.447,60.0,6.82,mw,,,,,iscgem,iscgem890812,2022/04/26 17:44:40.650+00,"50 km WSW of Labuan, Indonesia",earthquake,,5.2,0.43,,reviewed,iscgem,iscgem,7,1954,1954-07-03
1913-08-13 04:25:42.330000+00:00,-6.746,105.213,35.0,6.63,mw,,,,,iscgem,iscgem914089,2022/04/26 00:09:43.553+00,"79 km WSW of Labuan, Indonesia",earthquake,,30.2,0.23,,reviewed,iscgem,iscgem,8,1913,1913-08-13
2022-01-14 09:05:41.461000+00:00,-6.86,105.2887,33.0,6.6,mw,,22.0,2.418,0.54,us,us7000gbu4,2025/01/05 02:11:45.617+00,"80 km SW of Labuan, Indonesia",earthquake,3.5,1.7,0.063,24.0,reviewed,us,us,1,2022,2022-01-14
1999-12-21 14:14:57.610000+00:00,-6.845,105.555,56.0,6.5,mw,,,,1.03,us,usp0009k3r,2022/04/29 19:35:14.014+00,"59 km SSW of Labuan, Indonesia",earthquake,,,,,reviewed,us,us,12,1999,1999-12-21
1923-05-12 01:20:09.470000+00:00,-6.904,105.265,25.0,6.45,mw,,,,,iscgem,iscgem911366,2022/04/25 23:35:33.571+00,"85 km SW of Labuan, Indonesia",earthquake,,30.3,0.2,,reviewed,iscgem,iscgem,5,1923,1923-05-12
1971-05-04 02:04:32.450000+00:00,-6.564,105.407,45.0,6.44,mw,,,,,iscgem,iscgem784056,2022/04/26 21:15:00.317+00,"51 km WSW of Labuan, Indonesia",earthquake,,5.0,0.23,,reviewed,iscgem,iscgem,5,1971,1971-05-04
1997-03-17 08:05:48.410000+00:00,-6.614,105.514,33.0,6.4,mw,,,,1.1,us,usp0007yym,2022/04/29 16:46:21.736+00,"43 km SW of Labuan, Indonesia",earthquake,,,,,reviewed,us,hrv,3,1997,1997-03-17
1931-01-18 13:11:31.860000+00:00,-7.753,105.345,35.0,6.27,mw,,,,,iscgem,iscgem906577,2022/04/25 22:11:54.399+00,"157 km WSW of Pelabuhanratu, Indonesia",earthquake,,25.0,0.25,,reviewed,iscgem,iscgem,1,1931,1931-01-18
1930-06-19 13:27:03.950000+00:00,-6.656,104.598,15.0,6.1,mw,,,,,iscgem,iscgem907458,2022/04/25 22:29:45.335+00,"139 km WSW of Labuan, Indonesia",earthquake,,15.2,0.2,,reviewed,iscgem,iscgem,6,1930,1930-06-19
2009-10-16 09:52:50.830000+00:00,-6.534,105.223,38.0,6.1,mw,388.0,15.2,,1.02,us,usp000h325,2023/03/17 00:20:52.893+00,"69 km WSW of Labuan, Indonesia",earthquake,,,,,reviewed,us,us,10,2009,2009-10-16
1979-10-10 13:39:14+00:00,-7.213,106.035,33.0,6.043229999999999,mw,,,,,us,usp00013bk,2022/04/27 14:50:53.709+00,"62 km WSW of Pelabuhanratu, Indonesia",earthquake,,,,,reviewed,us,us,10,1979,1979-10-10
1984-03-10 09:02:00.660000+00:00,-7.641,106.957,52.1,6.0,mw,,,,1.3,us,usp00022j3,2022/04/27 23:29:13.897+00,"71 km SW of Banjar, Indonesia",earthquake,,,,,reviewed,us,hrv,3,1984,1984-03-10
1963-06-25 14:32:09.210000+00:00,-8.609,106.373,20.0,5.97,mw,,,,,iscgemsup,iscgemsup872574,2022/05/09 19:23:33.146+00,"180 km S of Pelabuhanratu, Indonesia",earthquake,,3.7,0.76,,reviewed,iscgemsup,iscgemsup,6,1963,1963-06-25
1992-10-18 17:42:51.450000+00:00,-6.74,105.602,37.4,5.96528,mw,,,,1.1,us,usp0005fhu,2022/04/28 18:33:17.457+00,"47 km SSW of Labuan, Indonesia",earthquake,,6.6,,14.0,reviewed,us,us,10,1992,1992-10-18
1954-06-04 10:41:35.110000+00:00,-8.475,105.585,15.0,5.91,mw,,,,,iscgem,iscgem890724,2022/04/26 17:43:30.212+00,"196 km SSW of Pelabuhanratu, Indonesia",earthquake,,25.0,0.26,,reviewed,iscgem,iscgem,6,1954,1954-06-04
1981-10-23 13:26:21.720000+00:00,-8.812,106.456,33.0,5.90512,mw,,,,1.2,us,usp0001gmt,2022/04/27 23:02:07.751+00,"202 km S of Pelabuhanratu, Indonesia",earthquake,,,,3.0,reviewed,us,us,10,1981,1981-10-23
2018-01-23 06:34:54.980000+00:00,-7.0924,105.9632,48.19,5.9,mw,,27.0,1.66,1.45,us,us2000cmwz,2023/03/17 02:39:23.698+00,"66 km W of Pelabuhanratu, Indonesia",earthquake,6.0,3.9,0.052,36.0,reviewed,us,us,1,2018,2018-01-23
2012-06-04 11:18:13.450000+00:00,-7.692,106.371,50.0,5.9,mw,542.0,26.6,,0.88,us,usp000jmap,2022/05/03 15:41:44.131+00,"80 km SSW of Pelabuhanratu, Indonesia",earthquake,,,,,reviewed,us,us,6,2012,2012-06-04
1951-10-14 09:29:44.910000+00:00,-7.616,106.823,55.0,5.86,mw,,,,,iscgem,iscgem894808,2022/04/26 18:18:37.670+00,"75 km SSE of Pelabuhanratu, Indonesia",earthquake,,4.7,0.2,,reviewed,iscgem,iscgem,10,1951,1951-10-14
1934-12-09 11:19:04.100000+00:00,-7.633,105.933,35.0,5.84,mw,,,,,iscgem,iscgem905302,2022/04/25 21:50:22.784+00,"98 km SW of Pelabuhanratu, Indonesia",earthquake,,21.3,0.2,,reviewed,iscgem,iscgem,12,1934,1934-12-09
2001-03-12 23:35:08.370000+00:00,-7.206,106.116,33.0,5.8,mw,256.0,,,0.91,us,usp000aba1,2022/04/29 19:09:01.347+00,"53 km WSW of Pelabuhanratu, Indonesia",earthquake,,,,,reviewed,us,hrv,3,2001,2001-03-12
1993-02-10 10:53:07.200000+00:00,-7.745,105.262,32.8,5.8,mw,,,,1.2,us,usp0005mvu,2022/04/28 18:20:02.495+00,"163 km SSW of Labuan, Indonesia",earthquake,,,,,reviewed,us,hrv,2,1993,1993-02-10
1990-01-05 10:10:21.810000+00:00,-8.8,106.442,29.0,5.8,mw,,,,1.3,us,usp00043xp,2022/04/28 20:00:40.855+00,"200 km S of Pelabuhanratu, Indonesia",earthquake,,,,,reviewed,us,hrv,1,1990,1990-01-05
1990-04-06 05:47:43.650000+00:00,-6.817,105.14,33.0,5.8,mw,,,,1.3,us,usp00047hw,2022/04/28 19:51:28.899+00,"90 km WSW of Labuan, Indonesia",earthquake,,,,,reviewed,us,hrv,4,1990,1990-04-06
2016-11-07 21:31:28.330000+00:00,-8.11,104.8401,33.0,5.8,mw,,19.0,4.169,0.83,us,us10007659,2022/05/03 19:46:40.019+00,"220 km SSW of Labuan, Indonesia",earthquake,7.9,1.8,,,reviewed,us,us,11,2016,2016-11-07
1933-07-13 14:23:25.730000+00:00,-7.857,106.792,35.0,5.79,mw,,,,,iscgem,iscgem905708,2022/04/25 21:56:43.457+00,"99 km SSE of Pelabuhanratu, Indonesia",earthquake,,12.4,0.35,,reviewed,iscgem,iscgem,7,1933,1933-07-13
1959-07-19 03:42:09.420000+00:00,-6.597,105.339,35.0,5.77,mw,,,,,iscgem,iscgem882466,2022/04/26 16:45:39.523+00,"59 km WSW of Labuan, Indonesia",earthquake,,17.8,0.22,,reviewed,iscgem,iscgem,7,1959,1959-07-19
1983-07-29 11:25:27.610000+00:00,-6.726,105.59,33.0,5.724640000000001,mw,,,,1.0,us,usp0001x6h,2022/04/27 23:56:20.595+00,"46 km SW of Labuan, Indonesia",earthquake,,,,8.0,reviewed,us,us,7,1983,1983-07-29
1994-09-12 11:30:14.920000+00:00,-8.91,106.476,33.0,5.7,mw,,,,1.2,us,usp0006j9a,2022/04/28 17:31:43.057+00,"212 km S of Pelabuhanratu, Indonesia",earthquake,,,,,reviewed,us,hrv,9,1994,1994-09-12
2017-06-11 23:15:06.150000+00:00,-8.3206,106.259,7.0,5.7,mw,,46.0,2.004,1.46,us,us20009lwc,2022/05/03 18:59:43.679+00,"150 km SSW of Pelabuhanratu, Indonesia",earthquake,3.2,1.7,0.048,42.0,reviewed,us,us,6,2017,2017-06-11
1930-04-27 09:56:33.490000+00:00,-7.807,106.46,35.0,5.68,mw,,,,,iscgem,iscgem907337,2022/04/25 22:27:20.724+00,"91 km S of Pelabuhanratu, Indonesia",earthquake,,25.0,0.2,,reviewed,iscgem,iscgem,4,1930,1930-04-27
1965-07-07 23:00:00.280000+00:00,-6.819,105.505,35.0,5.68,mw,,,,,iscgem,iscgem855208,2022/04/26 23:36:46.945+00,"60 km SW of Labuan, Indonesia",earthquake,,30.3,0.39,,reviewed,iscgem,iscgem,7,1965,1965-07-07
1983-05-02 06:59:58.830000+00:00,-8.665,106.357,33.0,5.66448,mw,,,,1.2,us,usp0001ux1,2022/04/27 23:58:55.709+00,"186 km S of Pelabuhanratu, Indonesia",earthquake,,,,9.0,reviewed,us,us,5,1983,1983-05-02
1992-09-06 23:46:12.020000+00:00,-7.072,105.482,33.0,5.66448,mw,,,,1.2,us,usp0005dp5,2022/04/28 18:35:07.819+00,"85 km SSW of Labuan, Indonesia",earthquake,,,,6.0,reviewed,us,us,9,1992,1992-09-06
1965-05-19 06:03:56.250000+00:00,-6.575,105.311,35.0,5.62,mw,,,,,iscgem,iscgem856984,2022/04/26 23:40:05.841+00,"61 km WSW of Labuan, Indonesia",earthquake,,17.8,0.64,,reviewed,iscgem,iscgem,5,1965,1965-05-19
1939-07-25 07:17:24.860000+00:00,-7.52,107.047,50.0,5.62,mw,,,,,iscgem,iscgem902088,2022/04/25 20:48:23.583+00,"55 km SW of Banjar, Indonesia",earthquake,,12.5,0.3,,reviewed,iscgem,iscgem,7,1939,1939-07-25
1984-08-19 11:31:00.940000+00:00,-8.494,106.155,33.0,5.60432,mw,,,,1.1,us,usp00026ht,2022/04/27 23:14:56.387+00,"172 km SSW of Pelabuhanratu, Indonesia",earthquake,,,,1.0,reviewed,us,us,8,1984,1984-08-19
1973-07-04 23:38:50.800000+00:00,-7.586,104.544,33.0,5.60432,mw,,,,,us,usp00002j4,2014/11/06 23:21:14.118+00,"195 km SW of Labuan, Indonesia",earthquake,,,,,reviewed,us,us,7,1973,1973-07-04
2024-02-25 13:07:04.300000+00:00,-7.3405,105.9282,34.0,5.6,mw,133.0,54.0,1.712,0.72,us,us7000m1h8,2024/05/02 15:50:14.040+00,"79 km WSW of Pelabuhanratu, Indonesia",earthquake,7.95,1.798,0.056,31.0,reviewed,us,us,2,2024,2024-02-25
1998-05-24 02:32:53.530000+00:00,-6.513,104.906,52.9,5.6,mw,,,,1.35,us,usp0008nn3,2022/04/29 17:27:44.857+00,"103 km W of Labuan, Indonesia",earthquake,,9.9,,,reviewed,us,hrv,5,1998,1998-05-24
1979-04-29 05:53:47.800000+00:00,-7.843,104.977,35.0,5.54416,mw,,,,,us,usp00010br,2014/11/06 23:22:00.571+00,"187 km SSW of Labuan, Indonesia",earthquake,,,,,reviewed,us,us,4,1979,1979-04-29
1977-02-27 08:30:00.600000+00:00,-6.337,104.866,59.0,5.5378799999999995,mw,,,,,us,usp0000mrb,2022/04/27 16:38:23.771+00,"106 km W of Labuan, Indonesia",earthquake,,,,,reviewed,us,us,2,1977,1977-02-27
2023-02-07 00:35:51.557000+00:00,-7.2442,106.0073,50.524,5.5378799999999995,mw,161.0,53.0,4.174,0.55,us,us6000jm4c,2023/04/15 21:39:41.040+00,"66 km WSW of Pelabuhanratu, Indonesia",earthquake,7.91,2.626,0.044,179.0,reviewed,us,us,2,2023,2023-02-07
1978-12-20 13:02:30.800000+00:00,-6.593,105.336,51.0,5.5378799999999995,mw,,,,,us,usp0000y0f,2022/04/27 15:19:55.056+00,"59 km WSW of Labuan, Indonesia",earthquake,,,,,reviewed,us,us,12,1978,1978-12-20
2005-10-10 10:55:48.430000+00:00,-6.881,105.459,30.0,5.5,mw,95.0,34.0,,1.14,us,usp000e1gt,2022/05/02 18:03:55.726+00,"69 km SW of Labuan, Indonesia",earthquake,,,,,reviewed,us,hrv,10,2005,2005-10-10
1987-10-09 10:17:38.990000+00:00,-7.871,105.256,30.2,5.5,mw,,,,1.2,us,usp000393p,2022/04/27 21:32:06.523+00,"Java, Indonesia",earthquake,,,,,reviewed,us,hrv,10,1987,1987-10-09
2000-03-10 16:22:47.180000+00:00,-8.701,106.379,33.0,5.5,mw,,,,1.17,us,usp0009phb,2016/11/09 22:02:45.540+00,"190 km S of Pelabuhanratu, Indonesia",earthquake,,,,,reviewed,us,us,3,2000,2000-03-10
2006-12-23 22:59:40.530000+00:00,-6.785,105.635,30.0,5.5,mw,206.0,48.5,,0.81,us,usp000f0uy,2020/09/18 21:18:24.336+00,"49 km SSW of Labuan, Indonesia",earthquake,,,,,reviewed,us,us,12,2006,2006-12-23
1992-11-18 21:26:13.030000+00:00,-7.268,106.193,48.2,5.4368099999999995,mw,,,,1.2,us,usp0005h1e,2014/11/07 00:51:53.093+00,"50 km SW of Pelabuhanratu, Indonesia",earthquake,,,,43.0,reviewed,us,us,11,1992,1992-11-18
1975-06-06 20:41:55.100000+00:00,-6.56,104.883,33.0,5.4368099999999995,mw,,,,,us,usp0000bbr,2014/11/06 23:21:30.555+00,"106 km W of Labuan, Indonesia",earthquake,,,,,reviewed,us,us,6,1975,1975-06-06
1980-07-23 13:32:21.400000+00:00,-7.566,106.386,33.0,5.4368099999999995,mw,,,,,us,usp000191s,2014/11/06 23:24:24.582+00,"66 km SSW of Pelabuhanratu, Indonesia",earthquake,,,,,reviewed,us,us,7,1980,1980-07-23
2003-11-24 23:53:57.320000+00:00,-7.56,106.203,33.0,5.4,mw,144.0,45.1,,1.09,us,usp000cdud,2022/05/02 16:54:37.206+00,"74 km SSW of Pelabuhanratu, Indonesia",earthquake,,,,,reviewed,us,hrv,11,2003,2003-11-24
2006-02-26 14:42:59.610000+00:00,-8.66,106.04,3.6,5.4,mw,117.0,46.9,,0.93,us,usp000eax5,2016/11/10 01:18:03.450+00,"193 km SSW of Pelabuhanratu, Indonesia",earthquake,,18.1,,,reviewed,us,hrv,2,2006,2006-02-26
2023-08-17 04:28:48.151000+00:00,-7.4965,105.5471,54.787,5.4,mw,146.0,43.0,2.085,0.65,us,us7000knxb,2023/10/27 21:39:02.040+00,"124 km WSW of Pelabuhanratu, Indonesia",earthquake,7.35,5.401,0.078,16.0,reviewed,us,us,8,2023,2023-08-17
2015-11-28 14:47:18.970000+00:00,-7.0548,105.9999,51.34,5.4,mw,,47.0,3.421,1.42,us,us100041wc,2022/08/01 20:48:26.393+00,"61 km W of Pelabuhanratu, Indonesia",earthquake,6.1,4.2,,,reviewed,us,us,11,2015,2015-11-28
2003-12-03 12:04:04.210000+00:00,-6.959,106.274,33.0,5.4,mw,153.0,56.0,,0.94,us,usp000cedr,2022/05/02 16:55:08.107+00,"30 km W of Pelabuhanratu, Indonesia",earthquake,,,,,reviewed,us,hrv,12,2003,2003-12-03
2020-11-04 22:21:49.702000+00:00,-7.3061,106.1567,39.99,5.3357399999999995,mw,,26.0,1.489,0.8,us,us7000cajk,2021/01/23 22:25:27.040+00,"56 km SW of Pelabuhanratu, Indonesia",earthquake,2.2,4.9,0.054,114.0,reviewed,us,us,11,2020,2020-11-04
1995-05-16 08:40:45.450000+00:00,-8.614,106.013,31.0,5.3357399999999995,mw,,,,1.0,us,usp0006xf3,2014/11/07 00:57:56.156+00,"189 km SSW of Pelabuhanratu, Indonesia",earthquake,,,,27.0,reviewed,us,us,5,1995,1995-05-16
2016-08-12 08:30:07.790000+00:00,-6.5442,104.9177,56.45,5.3357399999999995,mw,,54.0,2.919,1.2,us,us10006d92,2016/11/15 02:21:46.040+00,"102 km W of Labuan, Indonesia",earthquake,6.6,6.4,0.061,90.0,reviewed,us,us,8,2016,2016-08-12
2019-01-08 09:54:47.990000+00:00,-7.8778,106.5655,35.0,5.3357399999999995,mw,,46.0,1.476,1.11,us,us2000j1c6,2019/08/24 07:38:31.548+00,"98 km S of Pelabuhanratu, Indonesia",earthquake,3.0,1.9,0.053,117.0,reviewed,us,us,1,2019,2019-01-08
2017-07-08 22:48:31.650000+00:00,-7.4094,105.9824,8.54,5.3357399999999995,mw,,25.0,3.069,1.15,us,us1000989m,2022/05/03 18:33:11.842+00,"78 km SW of Pelabuhanratu, Indonesia",earthquake,5.8,3.3,0.048,143.0,reviewed,us,us,7,2017,2017-07-08
1985-06-05 17:09:57.840000+00:00,-7.302,104.823,33.0,5.3357399999999995,mw,,,,1.4,us,usp0002fjj,2014/11/07 00:36:42.273+00,"151 km SW of Labuan, Indonesia",earthquake,,,,4.0,reviewed,us,us,6,1985,1985-06-05
1984-07-21 02:18:18.630000+00:00,-8.211,106.225,33.0,5.3357399999999995,mw,,,,1.2,us,usp00025vv,2014/11/07 00:35:12.273+00,"140 km SSW of Pelabuhanratu, Indonesia",earthquake,,,,9.0,reviewed,us,us,7,1984,1984-07-21
1978-09-12 18:17:00.600000+00:00,-7.766,106.803,33.0,5.3357399999999995,mw,,,,,us,usp0000wh4,2014/11/06 23:21:52.115+00,"90 km SSE of Pelabuhanratu, Indonesia",earthquake,,,,,reviewed,us,us,9,1978,1978-09-12
2010-08-11 19:10:21.430000+00:00,-7.495,107.058,37.4,5.3,mw,317.0,18.4,,1.01,us,usp000hhyz,2022/07/18 18:24:42.766+00,"52 km SW of Banjar, Indonesia",earthquake,,4.4,,,reviewed,us,gcmt,8,2010,2010-08-11
2022-03-12 05:31:11.226000+00:00,-7.3172,106.0704,42.31,5.3,mw,,54.0,1.573,1.02,us,us6000h3ys,2022/05/27 14:55:19.040+00,"64 km SW of Pelabuhanratu, Indonesia",earthquake,6.6,6.6,0.075,17.0,reviewed,us,us,3,2022,2022-03-12
2018-05-09 21:25:58.830000+00:00,-6.3375,104.9107,46.85,5.3,mw,,23.0,2.765,1.03,us,us1000e1mn,2023/03/16 04:56:18.659+00,"101 km W of Labuan, Indonesia",earthquake,6.9,4.5,0.071,19.0,reviewed,us,us,5,2018,2018-05-09
2013-04-08 18:53:44.370000+00:00,-7.091,106.072,56.4,5.3,mw,410.0,23.3,,0.82,us,usb000g2b9,2022/07/24 23:04:32.972+00,"54 km WSW of Pelabuhanratu, Indonesia",earthquake,,3.7,,,reviewed,us,us,4,2013,2013-04-08
2021-11-10 02:50:07.762000+00:00,-7.5917,105.8256,21.04,5.2346699999999995,mw,,45.0,1.813,0.84,us,us7000fsv8,2022/08/06 19:48:32.675+00,"104 km SW of Pelabuhanratu, Indonesia",earthquake,2.3,4.2,0.062,83.0,reviewed,us,us,11,2021,2021-11-10
2018-10-29 21:11:17.140000+00:00,-6.883,104.934,27.3,5.2346699999999995,mw,,114.0,2.662,1.36,us,us1000hir2,2019/01/21 14:29:38.040+00,"113 km WSW of Labuan, Indonesia",earthquake,7.1,3.8,0.063,82.0,reviewed,us,us,10,2018,2018-10-29
1989-11-17 19:12:57.400000+00:00,-8.703,106.356,23.8,5.2346699999999995,mw,,,,1.4,us,usp000424q,2014/11/07 00:45:12.774+00,"190 km S of Pelabuhanratu, Indonesia",earthquake,,,,10.0,reviewed,us,us,11,1989,1989-11-17
2019-07-28 14:25:02.625000+00:00,-6.9777,106.1423,58.47,5.2346699999999995,mw,,102.0,1.469,0.82,us,us60004wrw,2023/03/16 05:07:00.244+00,"45 km W of Pelabuhanratu, Indonesia",earthquake,7.9,3.1,0.065,77.0,reviewed,us,us,7,2019,2019-07-28
1986-05-22 17:56:46.330000+00:00,-8.212,105.615,21.0,5.2346699999999995,mw,,,,1.2,us,usp0002uaq,2014/11/07 00:38:25.552+00,"170 km SW of Pelabuhanratu, Indonesia",earthquake,,,,6.0,reviewed,us,us,5,1986,1986-05-22
2006-02-13 10:46:05.010000+00:00,-6.346,104.801,31.5,5.2346699999999995,mw,41.0,79.1,,0.9,us,usp000ea04,2014/11/07 01:28:18.234+00,"113 km SSW of Bandar Lampung, Indonesia",earthquake,,,,13.0,reviewed,us,us,2,2006,2006-02-13
1982-03-22 17:15:23.690000+00:00,-8.63,106.006,34.0,5.2346699999999995,mw,,,,1.2,us,usp0001k9p,2014/11/07 00:31:01.409+00,"191 km SSW of Pelabuhanratu, Indonesia",earthquake,,,,15.0,reviewed,us,us,3,1982,1982-03-22
1995-02-24 06:24:06.750000+00:00,-8.109,105.72,38.8,5.2346699999999995,mw,,,,0.9,us,usp0006tex,2014/11/07 00:57:22.520+00,"154 km SW of Pelabuhanratu, Indonesia",earthquake,,,,27.0,reviewed,us,us,2,1995,1995-02-24
1983-10-02 00:24:24.780000+00:00,-8.142,105.544,33.0,5.2346699999999995,mw,,,,0.6,us,usp0001ysm,2014/11/07 00:33:54.935+00,"169 km SW of Pelabuhanratu, Indonesia",earthquake,,,,4.0,reviewed,us,us,10,1983,1983-10-02
1978-05-30 11:27:57.400000+00:00,-8.29,106.162,33.0,5.2346699999999995,mw,,,,,us,usp0000uu9,2014/11/06 23:21:49.441+00,"150 km SSW of Pelabuhanratu, Indonesia",earthquake,,,,,reviewed,us,us,5,1978,1978-05-30
1987-03-02 22:34:38.340000+00:00,-6.712,104.609,33.0,5.2346699999999995,mw,,,,1.3,us,usp00032xw,2014/11/07 00:39:59.040+00,"139 km WSW of Labuan, Indonesia",earthquake,,,,7.0,reviewed,us,us,3,1987,1987-03-02
2015-11-04 06:14:32.820000+00:00,-6.7492,105.0488,10.0,5.2346699999999995,mw,,41.0,2.548,1.37,us,us200041us,2022/08/01 15:49:04.166+00,"95 km WSW of Labuan, Indonesia",earthquake,6.3,1.7,0.079,52.0,reviewed,us,us,11,2015,2015-11-04
2017-12-16 00:22:30.840000+00:00,-7.8842,106.8195,44.0,5.2,mw,,27.0,1.316,0.99,us,us2000c551,2018/03/06 00:49:43.040+00,"101 km SW of Banjar, Indonesia",earthquake,6.3,1.8,0.075,17.0,reviewed,us,us,12,2017,2017-12-16
2014-07-09 00:01:28.360000+00:00,-6.9793,104.8194,6.16,5.2,mw,,48.0,3.026,1.08,us,usb000rr51,2022/05/03 18:17:09.824+00,"130 km WSW of Labuan, Indonesia",earthquake,,2.5,0.061,26.0,reviewed,us,us,7,2014,2014-07-09
2014-11-03 08:56:30.790000+00:00,-7.4091,105.9668,25.05,5.1335999999999995,mw,,52.0,1.735,0.74,us,usc000stmf,2015/01/20 09:03:14.040+00,"Java, Indonesia",earthquake,5.2,0.6,0.082,51.0,reviewed,us,us,11,2014,2014-11-03
2014-01-09 16:16:51.240000+00:00,-6.9559,105.4281,42.78,5.1335999999999995,mw,,95.0,2.174,1.03,us,usc000lzdf,2014/03/15 03:38:48+00,"77 km SW of Labuan, Indonesia",earthquake,,5.3,0.068,74.0,reviewed,us,us,1,2014,2014-01-09
2007-05-16 23:37:42.580000+00:00,-6.584,105.22,16.1,5.1335999999999995,mw,110.0,57.5,,0.93,us,usp000fc3z,2014/11/07 01:32:28.725+00,"71 km WSW of Labuan, Indonesia",earthquake,,15.9,,25.0,reviewed,us,us,5,2007,2007-05-16
2010-03-03 19:34:50.590000+00:00,-7.382,104.609,35.0,5.1335999999999995,mw,77.0,74.9,,1.01,us,usp000h8mv,2014/11/07 01:40:54.439+00,"174 km SW of Labuan, Indonesia",earthquake,,,,27.0,reviewed,us,us,3,2010,2010-03-03
2012-04-30 16:56:42.110000+00:00,-8.354,105.422,18.7,5.1335999999999995,mw,116.0,46.7,,0.9,us,usp000jjtr,2014/11/07 01:47:39.044+00,"195 km SW of Pelabuhanratu, Indonesia",earthquake,,11.3,,42.0,reviewed,us,us,4,2012,2012-04-30
2019-05-12 08:51:41.504000+00:00,-6.5488,104.6291,35.0,5.1335999999999995,mw,,78.0,2.738,1.04,us,us70003k07,2019/08/01 17:15:13.040+00,"134 km W of Labuan, Indonesia",earthquake,6.9,2.0,0.064,78.0,reviewed,us,us,5,2019,2019-05-12
2012-12-30 07:56:52.070000+00:00,-6.96,105.283,48.3,5.1335999999999995,mw,156.0,32.5,,0.79,us,usp000jxkx,2014/11/07 01:49:40.998+00,"88 km SW of Labuan, Indonesia",earthquake,,4.1,,57.0,reviewed,us,us,12,2012,2012-12-30
2011-06-17 01:15:34.810000+00:00,-6.96,104.677,35.8,5.1335999999999995,mw,106.0,51.4,,1.5,us,usp000j39y,2014/11/07 01:45:06.365+00,"142 km WSW of Labuan, Indonesia",earthquake,,6.9,,37.0,reviewed,us,us,6,2011,2011-06-17
1992-12-07 22:50:29.270000+00:00,-6.963,104.544,36.5,5.1335999999999995,mw,,,,0.8,us,usp0005hyb,2014/11/07 00:52:00.918+00,"156 km WSW of Labuan, Indonesia",earthquake,,,,11.0,reviewed,us,us,12,1992,1992-12-07
1984-04-18 22:22:47.370000+00:00,-7.016,106.138,49.6,5.1335999999999995,mw,,,,1.0,us,usp00023nm,2014/11/07 00:34:46.652+00,"45 km W of Pelabuhanratu, Indonesia",earthquake,,7.6,,9.0,reviewed,us,us,4,1984,1984-04-18
1990-04-13 14:17:04.030000+00:00,-7.12,106.695,33.0,5.1335999999999995,mw,,,,1.1,us,usp00047vw,2014/11/07 00:46:09.386+00,"21 km SE of Pelabuhanratu, Indonesia",earthquake,,,,4.0,reviewed,us,us,4,1990,1990-04-13
1988-04-05 01:21:57.910000+00:00,-6.735,105.471,33.0,5.1335999999999995,mw,,,,1.1,us,usp0003epe,2014/11/07 00:41:55.540+00,"55 km SW of Labuan, Indonesia",earthquake,,,,6.0,reviewed,us,us,4,1988,1988-04-05
1988-06-25 15:56:40.970000+00:00,-8.846,106.257,32.1,5.1335999999999995,mw,,,,1.2,us,usp0003h9u,2014/11/07 00:42:21.595+00,"208 km S of Pelabuhanratu, Indonesia",earthquake,,,,8.0,reviewed,us,us,6,1988,1988-06-25
1991-01-30 11:17:02.900000+00:00,-7.317,106.729,33.0,5.1335999999999995,mw,,,,1.0,us,usp0004mbn,2014/11/07 00:47:53.740+00,"41 km SSE of Pelabuhanratu, Indonesia",earthquake,,,,9.0,reviewed,us,us,1,1991,1991-01-30
2021-04-27 09:23:39.234000+00:00,-7.4516,106.9425,56.93,5.1335999999999995,mw,,35.0,0.701,0.62,us,us7000dxtl,2023/03/16 08:08:16.619+00,"59 km S of Sukabumi, Indonesia",earthquake,7.9,5.0,0.053,120.0,reviewed,us,us,4,2021,2021-04-27
1993-09-11 02:02:18.990000+00:00,-8.823,106.21,33.0,5.1335999999999995,mw,,,,1.0,us,usp000603x,2014/11/07 00:53:56.827+00,"206 km S of Pelabuhanratu, Indonesia",earthquake,,,,5.0,reviewed,us,us,9,1993,1993-09-11
1988-12-30 16:38:05.360000+00:00,-8.712,106.126,28.8,5.1335999999999995,mw,,,,1.0,us,usp0003qbd,2014/11/07 00:43:19.746+00,"196 km SSW of Pelabuhanratu, Indonesia",earthquake,,,,12.0,reviewed,us,us,12,1988,1988-12-30
2000-06-05 17:43:24.020000+00:00,-7.359,106.664,33.0,5.1,mw,106.0,,,1.13,us,usp0009u2j,2016/11/09 22:41:11.135+00,"42 km SSE of Pelabuhanratu, Indonesia",earthquake,,,,,reviewed,us,hrv,6,2000,2000-06-05
1992-07-11 02:25:55.050000+00:00,-7.35,106.656,33.0,5.0325299999999995,mw,,,,1.1,us,usp0005anj,2014/11/07 00:51:02.963+00,"41 km SSE of Pelabuhanratu, Indonesia",earthquake,,,,4.0,reviewed,us,us,7,1992,1992-07-11
1993-05-22 00:51:38.380000+00:00,-7.768,104.443,33.0,5.0325299999999995,mw,,,,0.7,us,usp0005t8b,2014/11/07 00:53:03.168+00,"217 km SW of Labuan, Indonesia",earthquake,,,,10.0,reviewed,us,us,5,1993,1993-05-22
